url,id,title,date,section,method_queries,in_training,word_count
https://www.theguardian.com/society/2021/apr/25/the-uks-femicide-epidemic-whos-killing-our-daughters,society/2021/apr/25/the-uks-femicide-epidemic-whos-killing-our-daughters,The UK’s femicide epidemic: who’s killing our daughters?,2021-04-26T09:01:03Z,Society,casestudy,no,2816
https://www.theguardian.com/commentisfree/2020/aug/25/why-im-no-tv-diversity-success-story-david-olusoga,commentisfree/2020/aug/25/why-im-no-tv-diversity-success-story-david-olusoga,Why I'm no TV diversity 'success story' | David Olusoga,2020-08-25T06:00:46Z,Opinion,casestudy,no,1175
https://www.theguardian.com/lifeandstyle/2021/aug/21/how-to-win-at-life-what-sports-psychologists-can-teach-us-all,lifeandstyle/2021/aug/21/how-to-win-at-life-what-sports-psychologists-can-teach-us-all,How to win at life: what sports psychologists can teach us all,2021-08-21T12:00:04Z,Life and style,casestudy,no,2688
https://www.theguardian.com/business/2020/may/16/housebuying-property-viewing-mood-market-in-need-refurbishment,business/2020/may/16/housebuying-property-viewing-mood-market-in-need-refurbishment,Housebuying is back: but the market’s mood is in need of refurbishment,2020-05-16T15:00:33Z,Business,casestudy,no,1411
https://www.theguardian.com/australia-news/live/2020/aug/14/coronavirus-australia-latest-updates-nsw-community-transmission-curve-victoria-daniel-andrews-south-australia-borders-aged-care-live-news,australia-news/live/2020/aug/14/coronavirus-australia-latest-updates-nsw-community-transmission-curve-victoria-daniel-andrews-south-australia-borders-aged-care-live-news,Ruby Princess report handed down as Victoria records 14 more deaths – as it happened,2020-08-14T08:35:05Z,Australia news,casestudy,no,20473
https://www.theguardian.com/world/2020/apr/15/angela-merkel-announces-plans-reopen-schools-shops-germany-coronavirus-lockdown,world/2020/apr/15/angela-merkel-announces-plans-reopen-schools-shops-germany-coronavirus-lockdown,Merkel announces plans to reopen schools and shops in Germany,2020-04-15T17:43:56Z,World news,casestudy,no,765
https://www.theguardian.com/world/2020/mar/04/baby-bonuses-fit-the-nationalist-agenda-but-do-they-work,world/2020/mar/04/baby-bonuses-fit-the-nationalist-agenda-but-do-they-work,'Baby machines': eastern Europe's answer to depopulation,2020-03-04T06:00:33Z,World news,casestudy,no,2285
https://www.theguardian.com/books/2020/aug/16/democracy-for-sale-peter-geoghegan-review-vote-leave-brexit-data-dark-money,books/2020/aug/16/democracy-for-sale-peter-geoghegan-review-vote-leave-brexit-data-dark-money,Democracy for Sale by Peter Geoghegan review – the end of politics as we know it?,2020-08-16T06:00:04Z,Books,casestudy,no,917
https://www.theguardian.com/law/2018/dec/27/its-completely-wrong-falsely-accused-tory-mp-attacks-legal-aid-cuts,law/2018/dec/27/its-completely-wrong-falsely-accused-tory-mp-attacks-legal-aid-cuts,‘It’s completely wrong’: falsely accused Tory MP attacks legal aid cuts,2018-12-27T17:00:28Z,Law,casestudy,no,1029
https://www.theguardian.com/travel/2019/apr/24/send-a-tip-on-places-to-stay-near-railway-stations-in-europe-for-the-chance-to-win-a-200-hotel-voucher,travel/2019/apr/24/send-a-tip-on-places-to-stay-near-railway-stations-in-europe-for-the-chance-to-win-a-200-hotel-voucher,Send a tip on places to stay near railway stations in Europe for the chance to win a £200 hotel voucher,2019-04-24T09:35:08Z,Travel,casestudy,no,203
https://www.theguardian.com/commentisfree/2020/jul/25/the-uk-app-failure-sums-up-our-fatally-flawed-coronavirus-response,commentisfree/2020/jul/25/the-uk-app-failure-sums-up-our-fatally-flawed-coronavirus-response,The UK's app failure sums up our fatally flawed coronavirus response | John Naughton,2020-07-25T15:00:03Z,Opinion,casestudy,no,956
https://www.theguardian.com/society/2019/may/15/new-roles-in-mental-health-care,society/2019/may/15/new-roles-in-mental-health-care,'It was a leap of faith but we knew it could work': the new roles in mental health care,2019-05-15T09:17:05Z,Society,casestudy,no,1015
https://www.theguardian.com/football/2019/dec/19/lesbian-mafia-not-behind-sacking-of-matildas-coach-alen-stajcic-report,football/2019/dec/19/lesbian-mafia-not-behind-sacking-of-matildas-coach-alen-stajcic-report,'Lesbian mafia' not behind sacking of Matildas coach Alen Stajcic: report,2019-12-19T02:44:55Z,Football,casestudy,no,532
https://www.theguardian.com/australia-news/2020/sep/06/learning-in-lockdown-the-largest-social-experiment-weve-ever-done,australia-news/2020/sep/06/learning-in-lockdown-the-largest-social-experiment-weve-ever-done,Learning in lockdown: 'The largest social experiment we've ever done',2020-09-05T20:00:05Z,Australia news,casestudy,no,1846
https://www.theguardian.com/books/2020/dec/06/thomas-ricks-first-principles-jon-meacham-his-truth-is-marching-on-edmund-fawcett-conservatism-trump,books/2020/dec/06/thomas-ricks-first-principles-jon-meacham-his-truth-is-marching-on-edmund-fawcett-conservatism-trump,What next? Three books for America after Trump,2020-12-06T06:00:02Z,Books,casestudy,no,1594
https://www.theguardian.com/environment/2020/apr/02/thank-you-greta-natural-solutions-to-uk-flooding-climb-the-agenda-aoe,environment/2020/apr/02/thank-you-greta-natural-solutions-to-uk-flooding-climb-the-agenda-aoe,'Thank you Greta':  natural solutions to UK flooding climb the agenda,2020-04-02T06:30:43Z,Environment,casestudy,no,2101
https://www.theguardian.com/australia-news/2019/mar/16/like-in-mission-impossible-the-australian-mum-raising-single-parents-plight-at-un,australia-news/2019/mar/16/like-in-mission-impossible-the-australian-mum-raising-single-parents-plight-at-un,'Like in Mission Impossible': the Australian mum raising single parents' plight at UN,2019-03-15T23:12:01Z,Australia news,casestudy,no,910
https://www.theguardian.com/politics/2020/aug/04/number-of-uk-citizens-emigrating-to-eu-has-risen-by-30-since-brexit-vote,politics/2020/aug/04/number-of-uk-citizens-emigrating-to-eu-has-risen-by-30-since-brexit-vote,Number of UK citizens emigrating to EU has risen by 30% since Brexit vote,2020-08-04T05:00:01Z,Politics,casestudy,no,936
https://www.theguardian.com/australia-news/2020/may/08/corruption-watchdog-warns-it-cant-investigate-drug-and-bribe-allegations-at-australias-borders,australia-news/2020/may/08/corruption-watchdog-warns-it-cant-investigate-drug-and-bribe-allegations-at-australias-borders,Corruption watchdog warns it can't investigate drug and bribe allegations at Australia's borders,2020-05-08T00:24:25Z,Australia news,casestudy,no,796
https://www.theguardian.com/politics/2019/sep/16/willy-brown-obituary,politics/2019/sep/16/willy-brown-obituary,Willy Brown obituary,2019-09-16T14:43:27Z,Politics,casestudy,no,487
https://www.theguardian.com/world/2021/feb/10/if-you-switch-off-people-think-youre-lazy-demands-grow-for-a-right-to-disconnect-from-work,world/2021/feb/10/if-you-switch-off-people-think-youre-lazy-demands-grow-for-a-right-to-disconnect-from-work,"'If you switch off, people think you're lazy': demands grow for a right to disconnect from work",2021-02-10T12:35:42Z,World news,casestudy,no,1858
https://www.theguardian.com/australia-news/2018/dec/14/coalition-plans-inquiry-into-integration-and-employment-of-refugees,australia-news/2018/dec/14/coalition-plans-inquiry-into-integration-and-employment-of-refugees,Coalition plans inquiry into integration and employment of refugees,2018-12-13T21:00:23Z,Australia news,casestudy,no,740
https://www.theguardian.com/media/2019/may/15/bbc-claims-success-in-efforts-to-improve-on-air-gender-balance,media/2019/may/15/bbc-claims-success-in-efforts-to-improve-on-air-gender-balance,BBC claims success in efforts to improve on-air gender balance,2019-05-14T23:01:46Z,Media,casestudy,no,383
https://www.theguardian.com/australia-news/2019/apr/23/asylum-seeker-welfare-cuts-surge-in-demand-for-food-and-housing-report-says,australia-news/2019/apr/23/asylum-seeker-welfare-cuts-surge-in-demand-for-food-and-housing-report-says,Cuts to asylum seeker welfare create surge in demand for food and housing,2019-04-22T18:00:28Z,Australia news,casestudy,no,582
https://www.theguardian.com/society/2019/apr/26/uk-online-pharmacies-accused-aggressive-tactics-sell-opiates,society/2019/apr/26/uk-online-pharmacies-accused-aggressive-tactics-sell-opiates,UK online pharmacies accused of 'aggressive' tactics to sell opiates,2019-04-26T17:00:25Z,Society,casestudy,no,1177
https://www.theguardian.com/society/2020/sep/14/uk-has-experienced-explosion-in-anxiety-since-2008-study-finds,society/2020/sep/14/uk-has-experienced-explosion-in-anxiety-since-2008-study-finds,"UK has experienced 'explosion' in anxiety since 2008, study finds",2020-09-14T20:00:06Z,Society,casestudy,no,1209
https://www.theguardian.com/mental-health-supplement-2019/2019/may/15/its-sitting-on-the-backburner-why-acute-mental-illness-is-being-forgotten,mental-health-supplement-2019/2019/may/15/its-sitting-on-the-backburner-why-acute-mental-illness-is-being-forgotten,The hidden crisis: Acute mental illness needs recognition,2019-05-15T16:00:09Z,Mental health supplement 2019,casestudy,no,1116
https://www.theguardian.com/business/2019/jan/02/five-reasons-why-guardian-readers-hate-taking-the-train,business/2019/jan/02/five-reasons-why-guardian-readers-hate-taking-the-train,Four reasons why Guardian readers hate taking the train,2019-01-02T06:00:07Z,Business,casestudy,no,1392
https://www.theguardian.com/australia-news/commentisfree/2019/jul/09/as-the-outrage-around-israel-folau-peaks-lets-turn-the-volume-down-a-notch,australia-news/commentisfree/2019/jul/09/as-the-outrage-around-israel-folau-peaks-lets-turn-the-volume-down-a-notch,"As the outrage around Israel Folau peaks, let’s turn the volume down a notch | Peter Lewis",2019-07-09T02:17:38Z,Australia news,casestudy,no,627
https://www.theguardian.com/world/live/2020/dec/20/coronavirus-live-news-nsw-premier-to-provide-update-on-sydney-restrictions-as-northern-beaches-locked-down-uk-tightens-christmas-rules,world/live/2020/dec/20/coronavirus-live-news-nsw-premier-to-provide-update-on-sydney-restrictions-as-northern-beaches-locked-down-uk-tightens-christmas-rules,Cases of new strain reported outside of UK – as it happened,2020-12-20T23:55:53Z,World news,casestudy,no,18635
https://www.theguardian.com/media/2019/jun/18/jon-stewart-mitch-mcconnell-9-11-funding-bill-colbert,media/2019/jun/18/jon-stewart-mitch-mcconnell-9-11-funding-bill-colbert,Jon Stewart fires back at Mitch McConnell over 9/11 victims fund bill,2019-06-18T15:56:55Z,Media,casestudy,no,430
https://www.theguardian.com/membership/2019/mar/16/biscuit-fund-volunteers-britain-welfare-state,membership/2019/mar/16/biscuit-fund-volunteers-britain-welfare-state,Biscuit fund: the volunteers patching up Britain's welfare state,2019-03-16T08:30:37Z,Membership,casestudy,no,1006
https://www.theguardian.com/us-news/2019/jun/03/ersie-joyner-interview-oakland-police-ceasefire-gun-violence-prevention,us-news/2019/jun/03/ersie-joyner-interview-oakland-police-ceasefire-gun-violence-prevention,He spent his career putting gangs in jail. A radical idea changed everything,2019-06-04T05:00:24Z,US news,casestudy,no,2469
https://www.theguardian.com/commentisfree/2020/mar/19/myth-blitz-spirit-model-coronavirus,commentisfree/2020/mar/19/myth-blitz-spirit-model-coronavirus,Why the cruel myth of the 'blitz spirit' is no model for how to fight coronavirus | Richard Overy,2020-03-19T14:37:48Z,Opinion,casestudy,no,812
https://www.theguardian.com/environment/2019/aug/17/scott-morrison-blasted-by-pacific-heat-while-trying-to-project-calm-on-climate,environment/2019/aug/17/scott-morrison-blasted-by-pacific-heat-while-trying-to-project-calm-on-climate,Scott Morrison blasted by Pacific heat while trying to project calm on climate | Katharine Murphy,2019-08-16T20:00:24Z,Environment,casestudy,no,1326
https://www.theguardian.com/world/live/2020/mar/19/australia-coronavirus-live-confirmed-cases-pass-500-as-more-stimulus-planned-latest-updates,world/live/2020/mar/19/australia-coronavirus-live-confirmed-cases-pass-500-as-more-stimulus-planned-latest-updates,Josh Frydenberg says Australia could close borders for six months amid Covid-19 pandemic – as it happened,2020-03-19T09:52:58Z,World news,casestudy,no,19817
https://www.theguardian.com/global-development/2020/mar/12/list-of-worlds-worst-digital-predators-stretches-from-india-and-brazil-to-us,global-development/2020/mar/12/list-of-worlds-worst-digital-predators-stretches-from-india-and-brazil-to-us,List of world's worst 'digital predators' stretches from India and Brazil to US,2020-03-12T13:29:58Z,Global development,casestudy,no,562
https://www.theguardian.com/australia-news/2019/jun/21/commonwealth-national-parks-not-managed-properly-says-report,australia-news/2019/jun/21/commonwealth-national-parks-not-managed-properly-says-report,"National parks including Uluru and Kakadu not managed properly, audit finds",2019-06-21T10:02:13Z,Australia news,casestudy,no,639
https://www.theguardian.com/books/2019/jul/13/crippled-by-frances-ryan-review-austerity-demonisation-disabled-people,books/2019/jul/13/crippled-by-frances-ryan-review-austerity-demonisation-disabled-people,Crippled by Frances Ryan review – how disabled people have been demonised,2019-07-13T11:01:07Z,Books,casestudy,no,469
https://www.theguardian.com/australia-news/2019/may/07/polls-remain-in-labors-favour-but-bill-shorten-needs-an-emphatic-voter-choice,australia-news/2019/may/07/polls-remain-in-labors-favour-but-bill-shorten-needs-an-emphatic-voter-choice,Polls remain in Labor's favour – but Bill Shorten needs an emphatic voter choice | Katharine Murphy,2019-05-06T18:00:18Z,Australia news,casestudy,no,772
https://www.theguardian.com/tv-and-radio/2020/may/18/class-war-in-emmerdale-how-will-soaps-deal-with-coronavirus,tv-and-radio/2020/may/18/class-war-in-emmerdale-how-will-soaps-deal-with-coronavirus,Class war in Emmerdale: how will soaps deal with coronavirus?,2020-05-18T09:39:05Z,Television & radio,casestudy,no,797
https://www.theguardian.com/sport/2020/jul/01/pga-tour-happy-playing-a-high-risk-game-to-reboot-sport-in-the-us,sport/2020/jul/01/pga-tour-happy-playing-a-high-risk-game-to-reboot-sport-in-the-us,PGA Tour happy playing a high-risk game to reboot sport in the US | Ewan Murray,2020-07-01T11:10:08Z,Sport,casestudy,no,828
https://www.theguardian.com/australia-news/live/2020/jul/10/coronavirus-australia-update-nsw-victoria-border-closure-lockdown-stage-3-melbourne-second-wave-albury-queensland-reopens-live-news,australia-news/live/2020/jul/10/coronavirus-australia-update-nsw-victoria-border-closure-lockdown-stage-3-melbourne-second-wave-albury-queensland-reopens-live-news,Victoria reports 288 new cases while NSW records another 14 – as it happened,2020-07-10T09:01:29Z,Australia news,casestudy,no,13695
https://www.theguardian.com/uk-news/2019/may/01/chris-grayling-cancels-ferry-contracts-at-extra-50m-cost-to-taxpayers-brexit,uk-news/2019/may/01/chris-grayling-cancels-ferry-contracts-at-extra-50m-cost-to-taxpayers-brexit,Chris Grayling cancels ferry contracts at £50m cost to taxpayers,2019-05-01T13:29:25Z,UK news,casestudy,no,571
https://www.theguardian.com/us-news/live/2020/oct/06/donald-trump-coronavirus-covid-19-masks-joe-biden-election-white-house-live-updates,us-news/live/2020/oct/06/donald-trump-coronavirus-covid-19-masks-joe-biden-election-white-house-live-updates,"Next debate should be cancelled if president still sick, says Biden – as it happened",2020-10-07T01:12:07Z,US news,"casestudy,rct",yes,16563
https://www.theguardian.com/australia-news/commentisfree/2020/aug/01/victorias-coronavirus-crisis-fear-hangs-over-melbourne-and-nothing-is-like-the-first-wave,australia-news/commentisfree/2020/aug/01/victorias-coronavirus-crisis-fear-hangs-over-melbourne-and-nothing-is-like-the-first-wave,Melbourne is shaking with fear of coronavirus – and nothing is like the first wave | Sophie Black,2020-07-31T20:00:24Z,Australia news,casestudy,no,1243
https://www.theguardian.com/commentisfree/2020/may/02/coronavirus-united-ireland-pandemic-,commentisfree/2020/may/02/coronavirus-united-ireland-pandemic-,How coronavirus is spurring the cause of a united Ireland | Una Mullally,2020-05-02T08:00:17Z,Opinion,casestudy,no,983
https://www.theguardian.com/artanddesign/2020/mar/27/lo-tek-living-bridges-fish-sewage-ancient-fixes-crisis-world,artanddesign/2020/mar/27/lo-tek-living-bridges-fish-sewage-ancient-fixes-crisis-world,Living bridges and supper from sewage: can ancient fixes save our crisis-torn world?,2020-03-27T16:40:27Z,Art and design,casestudy,no,1340
https://www.theguardian.com/money/2019/oct/19/arrested-extinction-rebellion-brexit-job-cash-travel,money/2019/oct/19/arrested-extinction-rebellion-brexit-job-cash-travel,Extinction Rebellion: what price could you pay for taking a stand?,2019-10-19T06:00:24Z,Money,casestudy,no,2012
https://www.theguardian.com/uk-news/2017/jun/06/uk-child-abuse-inquiry-three-catholic-schools-should-form-case-study,uk-news/2017/jun/06/uk-child-abuse-inquiry-three-catholic-schools-should-form-case-study,UK child abuse inquiry: three Catholic schools 'should form case study',2017-06-06T17:43:30Z,UK news,casestudy,no,741
https://www.theguardian.com/world/2019/aug/25/g7-the-west-takes-its-eyes-off-africa-at-its-peril,world/2019/aug/25/g7-the-west-takes-its-eyes-off-africa-at-its-peril,The west takes its eyes off Africa at its peril | Larry Elliott,2019-08-25T10:02:41Z,World news,casestudy,no,936
https://www.theguardian.com/commentisfree/2019/apr/11/virgin-trains-branson-british-rail,commentisfree/2019/apr/11/virgin-trains-branson-british-rail,Virgin Trains is a Bransonian dystopia – good riddance to it | Lynsey Hanley,2019-04-11T14:42:48Z,Opinion,casestudy,no,678
https://www.theguardian.com/australia-news/live/2020/jul/01/coronavirus-australia-update-victoria-spike-melbourne-lockdown-postcodes-hotel-quarantine-cluster-stay-at-home-order-qld-border-nsw-south-australia-live-news,australia-news/live/2020/jul/01/coronavirus-australia-update-victoria-spike-melbourne-lockdown-postcodes-hotel-quarantine-cluster-stay-at-home-order-qld-border-nsw-south-australia-live-news,NSW refuses to accept diverted flights – as it happened,2020-07-01T10:19:33Z,Australia news,casestudy,no,15633
https://www.theguardian.com/education/2019/mar/05/best-of-both-how-degree-level-apprenticeships-blend-work-and-study,education/2019/mar/05/best-of-both-how-degree-level-apprenticeships-blend-work-and-study,Best of both: how degree-level apprenticeships blend work and study,2019-03-05T15:45:53Z,Education,casestudy,no,1099
https://www.theguardian.com/society/2020/may/03/misallocated-nhs-resources-fuelled-spread-of-virus-in-care-homes-say-bosses,society/2020/may/03/misallocated-nhs-resources-fuelled-spread-of-virus-in-care-homes-say-bosses,"Misallocated  NHS resources fuelled spread of virus in care homes, say bosses",2020-05-03T06:19:44Z,Society,casestudy,no,1373
https://www.theguardian.com/politics/2018/jun/20/brexit-id-scheme-for-eu-citizens-in-uk-will-be-difficult-to-achieve,politics/2018/jun/20/brexit-id-scheme-for-eu-citizens-in-uk-will-be-difficult-to-achieve,Brexit: ID scheme for EU citizens in UK 'difficult to achieve',2018-06-20T11:35:06Z,Politics,casestudy,no,795
https://www.theguardian.com/world/live/2020/oct/13/coronavirus-live-news-trump-tests-negative-for-covid-who-reports-record-new-global-cases,world/live/2020/oct/13/coronavirus-live-news-trump-tests-negative-for-covid-who-reports-record-new-global-cases,Dutch bars and restaurants to close; Russia reports record daily cases – as it happened,2020-10-13T22:16:16Z,World news,"casestudy,rct",yes,11293
https://www.theguardian.com/global/live/2019/feb/04/banking-royal-commission-final-report-released-politics-live,global/live/2019/feb/04/banking-royal-commission-final-report-released-politics-live,As it happened – Banking royal commission report: fallout engulfs Canberra,2019-02-04T09:17:28Z,Global,casestudy,no,11491
https://www.theguardian.com/world/2019/sep/25/people-heal-thyselves-nigerias-new-mental-illness-approach,world/2019/sep/25/people-heal-thyselves-nigerias-new-mental-illness-approach,"People, heal thyselves: Nigeria's new mental illness approach",2019-09-25T07:00:20Z,World news,casestudy,no,1511
https://www.theguardian.com/inequality/2018/sep/05/qa-how-unequal-is-britain-and-are-the-poor-getting-poorer,inequality/2018/sep/05/qa-how-unequal-is-britain-and-are-the-poor-getting-poorer,How unequal is Britain and are the poor getting poorer?,2018-09-04T23:01:42Z,Inequality,casestudy,no,780
https://www.theguardian.com/australia-news/2019/apr/26/doctor-suspended-over-remarks-also-shared-patient-x-rays-online,australia-news/2019/apr/26/doctor-suspended-over-remarks-also-shared-patient-x-rays-online,Doctor suspended over rape remarks also shared patient X-rays online,2019-04-26T06:53:25Z,Australia news,casestudy,no,1116
https://www.theguardian.com/commentisfree/2020/aug/15/cardi-b-megan-thee-stalion-wap-conservatives-female-sexuality,commentisfree/2020/aug/15/cardi-b-megan-thee-stalion-wap-conservatives-female-sexuality,The WAP uproar shows conservatives are fine with female sexuality – as long as men control it | Arwa Mahdawi,2020-08-15T13:00:43Z,Opinion,casestudy,no,955
https://www.theguardian.com/global-development/2019/aug/01/victim-of-slavery-immigration-problem-home-office,global-development/2019/aug/01/victim-of-slavery-immigration-problem-home-office,'I'm a victim of slavery but I'm just seen as an immigration problem' | Annie Kelly,2019-08-01T08:00:43Z,Global development,casestudy,no,911
https://www.theguardian.com/artanddesign/2019/oct/01/beyond-bauhaus-britain-riba-walter-gropius,artanddesign/2019/oct/01/beyond-bauhaus-britain-riba-walter-gropius,"Auf wiedersehen, Walter! Why Britain booted out the Bauhaus",2019-10-01T11:37:11Z,Art and design,casestudy,no,1206
https://www.theguardian.com/society/2020/jan/23/domestic-abuse-cases-abandoned-too-quickly-when-victims-retreat-study,society/2020/jan/23/domestic-abuse-cases-abandoned-too-quickly-when-victims-retreat-study,Domestic abuse cases abandoned too quickly when victims retreat – study,2020-01-23T00:01:39Z,Society,casestudy,no,787
https://www.theguardian.com/law/2018/aug/30/denying-unmarried-mother-widows-allowance-ruled-illegal,law/2018/aug/30/denying-unmarried-mother-widows-allowance-ruled-illegal,Denying widow's allowance to unmarried mother ruled illegal,2018-08-30T10:00:31Z,Law,casestudy,no,1008
https://www.theguardian.com/commentisfree/2019/feb/01/work-four-day-week-workloads-stress-economy,commentisfree/2019/feb/01/work-four-day-week-workloads-stress-economy,Work isn’t working – but a four-day week would help fix it | Will Stronge,2019-02-01T15:41:09Z,Opinion,casestudy,no,955
https://www.theguardian.com/uk-news/2018/dec/14/ungoverned-use-of-restraint-and-seclusion-in-scottish-schools-criticised,uk-news/2018/dec/14/ungoverned-use-of-restraint-and-seclusion-in-scottish-schools-criticised,‘Ungoverned’ use of restraint and seclusion in Scottish schools criticised,2018-12-14T00:01:26Z,UK news,casestudy,no,1098
https://www.theguardian.com/uk-news/2020/mar/29/from-fishing-rods-to-fans-the-fight-is-on-to-save-our-crafting-skills,uk-news/2020/mar/29/from-fishing-rods-to-fans-the-fight-is-on-to-save-our-crafting-skills,The future is in our hands: drive to save traditional skills,2020-03-29T05:42:46Z,UK news,casestudy,no,717
https://www.theguardian.com/education/2019/may/09/its-a-dangerous-time-can-uk-and-us-universities-survive-funding-cuts,education/2019/may/09/its-a-dangerous-time-can-uk-and-us-universities-survive-funding-cuts,'It's a dangerous time': can UK and US universities survive funding cuts?,2019-05-09T06:00:46Z,Education,casestudy,no,2002
https://www.theguardian.com/books/2020/may/22/brown-album-by-porochista-khakpour-review-a-question-of-self-discovery,books/2020/may/22/brown-album-by-porochista-khakpour-review-a-question-of-self-discovery,Brown Album by Porochista Khakpour review – a question of self-discovery,2020-05-22T08:00:19Z,Books,casestudy,no,908
https://www.theguardian.com/commentisfree/2019/dec/18/britain-election-us-corbyn-sanders-trump-johnson,commentisfree/2019/dec/18/britain-election-us-corbyn-sanders-trump-johnson,Britain may be completely different to the US – but we can still learn from its election | Geoffrey Kabaservice,2019-12-18T11:16:17Z,Opinion,casestudy,no,1118
https://www.theguardian.com/society/2019/dec/07/cancer-treatment-delayed-150000-pound-charge-nhs,society/2019/dec/07/cancer-treatment-delayed-150000-pound-charge-nhs,Woman’s vital cancer treatment delayed over £150k NHS charge,2019-12-07T15:30:03Z,Society,casestudy,no,1040
https://www.theguardian.com/books/2019/dec/23/cold-warriors-writers-waged-literary-cold-war-duncan-white-review,books/2019/dec/23/cold-warriors-writers-waged-literary-cold-war-duncan-white-review,Cold Warriors by Duncan White review – when novels were weapons,2019-12-23T10:00:41Z,Books,casestudy,no,1208
https://www.theguardian.com/society/2018/jul/22/universal-credit-it-system-broken-service-centre-whistleblowers-say,society/2018/jul/22/universal-credit-it-system-broken-service-centre-whistleblowers-say,"Universal credit IT system 'broken', whistleblowers say",2018-07-22T17:00:10Z,Society,casestudy,no,1085
https://www.theguardian.com/us-news/live/2021/apr/23/joe-biden-climate-summit-jobs-covid-us-politics-live-latest,us-news/live/2021/apr/23/joe-biden-climate-summit-jobs-covid-us-politics-live-latest,US lifts pause on Johnson & Johnson coronavirus vaccine – as it happened,2021-04-24T00:25:30Z,US news,casestudy,no,9709
https://www.theguardian.com/society/2019/oct/15/hate-crimes-double-england-wales,society/2019/oct/15/hate-crimes-double-england-wales,Hate crimes double in five years in England and Wales,2019-10-15T13:04:25Z,Society,casestudy,no,1140
https://www.theguardian.com/commentisfree/2019/sep/18/nhs-social-workers-patients-funding,commentisfree/2019/sep/18/nhs-social-workers-patients-funding,The NHS saved Mum - but I saw a system on life support | Diane Taylor,2019-09-18T05:01:06Z,Opinion,casestudy,no,888
https://www.theguardian.com/australia-news/2018/oct/27/scott-morrison-has-no-choice-hes-got-to-blast-forward-and-hope-for-the-best,australia-news/2018/oct/27/scott-morrison-has-no-choice-hes-got-to-blast-forward-and-hope-for-the-best,Scott Morrison has no choice. He's got to blast forward and hope for the best | Katharine Murphy,2018-10-26T21:14:28Z,Australia news,casestudy,no,1340
https://www.theguardian.com/commentisfree/2018/oct/10/corbynism-work-government-borough-haringey,commentisfree/2018/oct/10/corbynism-work-government-borough-haringey,How would Corbynism work in government? Here’s a clue | Aditya Chakrabortty,2018-10-10T05:00:39Z,Opinion,casestudy,no,1318
https://www.theguardian.com/australia-news/2019/sep/07/labor-in-uncharted-waters-on-boats-as-rightwing-media-scrambles-to-mock-and-ridicule-keneally,australia-news/2019/sep/07/labor-in-uncharted-waters-on-boats-as-rightwing-media-scrambles-to-mock-and-ridicule-keneally,Labor in uncharted waters on boats as rightwing media scrambles to mock and ridicule Keneally | Katharine Murphy,2019-09-06T20:00:49Z,Australia news,casestudy,no,1063
https://www.theguardian.com/commentisfree/2020/may/17/trump-putin-and-bolsonaro-have-been-complacent-now-the-pandemic-has-made-them-all-vulnerable,commentisfree/2020/may/17/trump-putin-and-bolsonaro-have-been-complacent-now-the-pandemic-has-made-them-all-vulnerable,"Trump, Putin and Bolsonaro have been complacent. Now the pandemic has made them all vulnerable | Simon Tisdall",2020-05-17T07:35:53Z,Opinion,casestudy,no,921
https://www.theguardian.com/society/2018/jan/26/prison-careers-service-cuts-criticised-by-charities,society/2018/jan/26/prison-careers-service-cuts-criticised-by-charities,Prison careers service cuts criticised by charities,2018-01-26T08:00:40Z,Society,casestudy,no,885
https://www.theguardian.com/world/2018/jun/20/drowned-restrained-shot-life-stories-migrants-case-studies,world/2018/jun/20/drowned-restrained-shot-life-stories-migrants-case-studies,"Drowned, restrained, shot: how these migrants died for a better life",2018-06-20T05:01:31Z,World news,casestudy,no,2095
https://www.theguardian.com/uk-news/2019/apr/04/guardian-wins-amnesty-international-award-for-windrush-reporting,uk-news/2019/apr/04/guardian-wins-amnesty-international-award-for-windrush-reporting,Guardian wins Amnesty International award for Windrush reporting,2019-04-03T23:11:23Z,UK news,casestudy,no,314
https://www.theguardian.com/us-news/2020/apr/13/trump-coronavirus-meltdown-media-authority,us-news/2020/apr/13/trump-coronavirus-meltdown-media-authority,"Wounded by media scrutiny, Trump turned a briefing into a presidential tantrum",2020-04-14T01:47:49Z,US news,casestudy,no,904
https://www.theguardian.com/australia-news/2019/feb/04/coalition-response-banking-inquiry-pure-politics,australia-news/2019/feb/04/coalition-response-banking-inquiry-pure-politics,"Yes, Kenneth: the Coalition response to the banking inquiry is pure politics | Katharine Murphy",2019-02-04T06:13:12Z,Australia news,casestudy,no,1074
https://www.theguardian.com/world/2020/apr/07/lawyers-inundated-by-divorced-parents-arguing-over-lockdown-custody,world/2020/apr/07/lawyers-inundated-by-divorced-parents-arguing-over-lockdown-custody,UK lawyers inundated by divorced parents arguing over lockdown custody,2020-04-07T14:30:05Z,World news,casestudy,no,1128
https://www.theguardian.com/commentisfree/2017/mar/14/gulf-of-carpentarias-record-mangrove-dieback-is-a-case-study-of-extremes,commentisfree/2017/mar/14/gulf-of-carpentarias-record-mangrove-dieback-is-a-case-study-of-extremes,Gulf of Carpentaria's record mangrove dieback is a case study of extremes,2017-03-13T23:58:22Z,Opinion,casestudy,no,1011
https://www.theguardian.com/world/2020/apr/05/jared-kushner-coronavirus-aid-trump-governors,world/2020/apr/05/jared-kushner-coronavirus-aid-trump-governors,Jared Kushner and his shadow corona unit: what  is Trump's son-in-law up to?,2020-04-05T09:00:23Z,World news,casestudy,no,1506
